pod,queue_sec,jct_sec
ph-application-1508364558011-21519-9lxfc,299.0,311.0
ph-application-1508364558011-21596-942s4,304.0,316.0
ph-application-1508364558011-21771-696pp,293.0,304.0
ph-application-1508364558011-21931-68znz,287.0,298.0
ph-application-1508364558011-21955-x8ddx,285.0,296.0
ph-application-1508364558011-22036-hsghw,566.0,577.0
ph-application-1508364558011-2207-9jg58,175.0,187.0
ph-application-1508364558011-22085-gf67v,282.0,293.0
ph-application-1508364558011-22140-znf8j,568.0,569.0
ph-application-1508364558011-22147-854dc,273.0,284.0
ph-application-1508364558011-22358-t98wc,258.0,259.0
ph-application-1508364558011-22849-lc2vj,533.0,534.0
ph-application-1508364558011-22938-xt2qz,239.0,251.0
ph-application-1508364558011-22964-sc2d2,530.0,531.0
ph-application-1508364558011-22991-mpl28,235.0,237.0
ph-application-1508364558011-23044-dxqf8,237.0,249.0
ph-application-1508364558011-23228-2tgmz,230.0,241.0
ph-application-1508364558011-23290-ssb82,228.0,239.0
ph-application-1508364558011-23343-tjzhq,226.0,227.0
ph-application-1508364558011-23669-kzznv,233.0,244.0
ph-application-1508364558011-23959-9wvld,233.0,245.0
ph-application-1508364558011-2401-g6hbz,169.0,180.0
ph-application-1508364558011-24183-k265k,227.0,229.0
ph-application-1508364558011-24291-5tlmq,223.0,224.0
ph-application-1508364558011-24333-jrpxm,221.0,223.0
ph-application-1508364558011-24422-9nngb,225.0,237.0
ph-application-1508364558011-24453-smv85,225.0,237.0
ph-application-1508364558011-2450-qrsqg,169.0,181.0
ph-application-1508364558011-24538-l4wrb,219.0,231.0
ph-application-1508364558011-2457-49khm,175.0,186.0
ph-application-1508364558011-24584-57rsd,218.0,230.0
ph-application-1508364558011-24678-b6d2f,217.0,229.0
ph-application-1508364558011-24780-bkxlf,234.0,246.0
ph-application-1508364558011-24799-4jdrs,224.0,235.0
ph-application-1508364558011-24836-w28tn,224.0,235.0
ph-application-1508364558011-24905-xmpjh,234.0,246.0
ph-application-1508364558011-24958-fgdzm,216.0,228.0
ph-application-1508364558011-25002-dmcqn,234.0,245.0
ph-application-1508364558011-25096-62b5x,233.0,245.0
ph-application-1508364558011-25153-ckmpb,233.0,245.0
ph-application-1508364558011-25332-pmvn2,232.0,244.0
ph-application-1508364558011-25382-5wpg6,486.0,497.0
ph-application-1508364558011-25442-xth87,239.0,251.0
ph-application-1508364558011-25518-js269,249.0,251.0
ph-application-1508364558011-25522-svdxn,238.0,250.0
ph-application-1508364558011-2553-2kw9n,169.0,171.0
ph-application-1508364558011-25706-c22gv,246.0,257.0
ph-application-1508364558011-25739-jzc27,245.0,256.0
ph-application-1508364558011-2579-h627l,175.0,187.0
ph-application-1508364558011-25971-6p95v,238.0,250.0
ph-application-1508364558011-26098-pjtw9,231.0,242.0
ph-application-1508364558011-26158-fglnh,236.0,247.0
ph-application-1508364558011-2624-6wb6s,443.0,444.0
ph-application-1508364558011-26356-mxqqf,240.0,251.0
ph-application-1508364558011-26380-rxpmv,233.0,244.0
ph-application-1508364558011-26396-w2c8t,233.0,234.0
ph-application-1508364558011-26728-gpjrz,232.0,243.0
ph-application-1508364558011-26775-jxkkh,237.0,238.0
ph-application-1508364558011-26845-s4768,229.0,240.0
ph-application-1508364558011-26852-g24lc,241.0,252.0
ph-application-1508364558011-27051-pdf58,453.0,454.0
ph-application-1508364558011-27175-gsb9w,234.0,235.0
ph-application-1508364558011-27177-qf7xh,230.0,242.0
ph-application-1508364558011-27192-zhbpk,229.0,241.0
ph-application-1508364558011-27346-54hxl,230.0,241.0
ph-application-1508364558011-27522-68n77,227.0,239.0
ph-application-1508364558011-27533-lbtdt,227.0,238.0
ph-application-1508364558011-27760-gnk88,211.0,223.0
ph-application-1508364558011-27799-5ghx9,418.0,419.0
ph-application-1508364558011-27860-htqqz,418.0,429.0
ph-application-1508364558011-27934-sdqvm,204.0,215.0
ph-application-1508364558011-28153-bqmjz,178.0,189.0
ph-application-1508364558011-28156-wls5v,183.0,184.0
ph-application-1508364558011-28237-qfjk6,186.0,187.0
ph-application-1508364558011-28394-6zzh9,179.0,190.0
ph-application-1508364558011-28419-pprzs,392.0,404.0
ph-application-1508364558011-28464-fqlg7,184.0,196.0
ph-application-1508364558011-28588-d59tq,178.0,190.0
ph-application-1508364558011-2861-xqkcm,178.0,179.0
ph-application-1508364558011-28828-n55ph,170.0,181.0
ph-application-1508364558011-28993-qtx72,162.0,174.0
ph-application-1508364558011-29037-nb6bb,168.0,179.0
ph-application-1508364558011-29067-gf68x,179.0,191.0
ph-application-1508364558011-29092-tfp5r,179.0,191.0
ph-application-1508364558011-29094-l7m78,179.0,191.0
ph-application-1508364558011-29117-pjhfr,179.0,191.0
ph-application-1508364558011-29163-9w5gd,179.0,191.0
ph-application-1508364558011-2918-jxf25,177.0,189.0
ph-application-1508364558011-29269-4mpqh,173.0,175.0
ph-application-1508364558011-2930-8tq8s,177.0,179.0
ph-application-1508364558011-29381-hqrs9,186.0,197.0
ph-application-1508364558011-29440-str5q,166.0,179.0
ph-application-1508364558011-29500-hcgbz,170.0,181.0
ph-application-1508364558011-2951-6dq5m,188.0,190.0
ph-application-1508364558011-29527-fvlpk,169.0,180.0
ph-application-1508364558011-29649-fzgg8,182.0,193.0
ph-application-1508364558011-29666-grdj5,182.0,193.0
ph-application-1508364558011-29679-2d4fw,186.0,197.0
ph-application-1508364558011-29775-flrl7,186.0,197.0
ph-application-1508364558011-29786-cdrl5,198.0,210.0
ph-application-1508364558011-29829-c6x7x,199.0,211.0
ph-application-1508364558011-29867-tp79w,198.0,210.0
ph-application-1508364558011-29894-6vx4n,199.0,211.0
ph-application-1508364558011-29938-f9xmd,199.0,210.0
ph-application-1508364558011-30100-k9jp9,196.0,208.0
ph-application-1508364558011-30138-vfqrs,200.0,202.0
ph-application-1508364558011-30146-74cgn,359.0,360.0
ph-application-1508364558011-30151-jhqlr,200.0,212.0
ph-application-1508364558011-30190-x4nvf,357.0,358.0
ph-application-1508364558011-30227-nz6n7,361.0,372.0
ph-application-1508364558011-30298-mpwzb,372.0,373.0
ph-application-1508364558011-30595-ptbzt,194.0,195.0
ph-application-1508364558011-30856-xg5z7,364.0,376.0
ph-application-1508364558011-30946-g5njc,362.0,364.0
ph-application-1508364558011-31023-2djth,362.0,374.0
ph-application-1508364558011-31056-kxhgq,367.0,379.0
ph-application-1508364558011-31149-6vfph,362.0,374.0
ph-application-1508364558011-31224-c2jg8,362.0,374.0
ph-application-1508364558011-31775-mzj59,350.0,362.0
ph-application-1508364558011-31810-8hgk4,348.0,360.0
ph-application-1508364558011-3207-v267g,205.0,206.0
ph-application-1508364558011-3214-9fvf8,202.0,214.0
ph-application-1508364558011-32192-cpbfp,343.0,345.0
ph-application-1508364558011-32321-jn8nf,346.0,357.0
ph-application-1508364558011-3234-pw4nv,202.0,213.0
ph-application-1508364558011-32524-fflb4,348.0,360.0
ph-application-1508364558011-32626-m7l8c,346.0,358.0
ph-application-1508364558011-32628-7w925,347.0,358.0
ph-application-1508364558011-32754-s77wg,343.0,354.0
ph-application-1508364558011-32776-4xvfv,490.0,501.0
ph-application-1508364558011-32797-lcpfk,346.0,358.0
ph-application-1508364558011-32918-mtvzr,500.0,501.0
ph-application-1508364558011-32981-pf4l6,345.0,346.0
ph-application-1508364558011-33020-hn4pv,344.0,345.0
ph-application-1508364558011-33026-45pbg,348.0,350.0
ph-application-1508364558011-3305-4fmmk,187.0,198.0
ph-application-1508364558011-33101-cvzmk,347.0,349.0
ph-application-1508364558011-33132-4jdq9,348.0,350.0
ph-application-1508364558011-33180-4bssb,352.0,353.0
ph-application-1508364558011-33404-x9tgh,349.0,351.0
ph-application-1508364558011-33774-nknlt,344.0,356.0
ph-application-1508364558011-3379-t2zlf,187.0,198.0
ph-application-1508364558011-33799-dll6x,344.0,356.0
ph-application-1508364558011-33823-4ktzr,344.0,356.0
ph-application-1508364558011-3399-7hxm8,190.0,202.0
ph-application-1508364558011-34322-fsch6,343.0,355.0
ph-application-1508364558011-34616-zhclg,345.0,356.0
ph-application-1508364558011-34677-2t589,343.0,355.0
ph-application-1508364558011-3474-mgdgl,192.0,203.0
ph-application-1508364558011-35065-t7cx9,345.0,356.0
ph-application-1508364558011-35074-5w55m,355.0,366.0
ph-application-1508364558011-35090-6xfsl,345.0,356.0
ph-application-1508364558011-35120-8jbdq,355.0,367.0
ph-application-1508364558011-35190-ssnwm,354.0,366.0
ph-application-1508364558011-35377-z72ff,352.0,354.0
ph-application-1508364558011-35450-khrfp,352.0,364.0
ph-application-1508364558011-35744-rfd6v,355.0,356.0
ph-application-1508364558011-35826-kksjk,353.0,364.0
ph-application-1508364558011-35832-4dwsp,404.0,415.0
ph-application-1508364558011-36073-47kkr,350.0,361.0
ph-application-1508364558011-36140-fksqg,350.0,362.0
ph-application-1508364558011-36506-xhksd,344.0,355.0
ph-application-1508364558011-36588-zkmgr,348.0,359.0
ph-application-1508364558011-36634-smb42,348.0,359.0
ph-application-1508364558011-36657-fcfm9,468.0,479.0
ph-application-1508364558011-36686-7rv9n,480.0,491.0
ph-application-1508364558011-36725-6ww69,344.0,355.0
ph-application-1508364558011-36773-knhvg,393.0,404.0
ph-application-1508364558011-36901-kmhsz,403.0,404.0
ph-application-1508364558011-36929-vv6nb,334.0,345.0
ph-application-1508364558011-37072-8gzhm,328.0,339.0
ph-application-1508364558011-37159-dzbfr,397.0,409.0
ph-application-1508364558011-37282-zhnjg,326.0,337.0
ph-application-1508364558011-37444-vslz2,327.0,338.0
ph-application-1508364558011-37460-28w8g,336.0,347.0
ph-application-1508364558011-37538-r2fpx,339.0,350.0
ph-application-1508364558011-37550-blcmf,329.0,340.0
ph-application-1508364558011-37551-nr8vz,335.0,346.0
ph-application-1508364558011-3756-q24ws,209.0,221.0
ph-application-1508364558011-37938-48nf2,327.0,338.0
ph-application-1508364558011-37988-jrjnd,455.0,467.0
ph-application-1508364558011-38015-wnzt2,323.0,334.0
ph-application-1508364558011-38061-v4tvx,388.0,400.0
ph-application-1508364558011-38077-cmgkj,462.0,474.0
ph-application-1508364558011-38092-wg9lh,322.0,333.0
ph-application-1508364558011-38105-hp6qc,321.0,332.0
ph-application-1508364558011-38166-zkqh2,330.0,331.0
ph-application-1508364558011-38326-pfq6l,330.0,331.0
ph-application-1508364558011-38489-gfj8c,327.0,338.0
ph-application-1508364558011-38605-wf9lk,327.0,329.0
ph-application-1508364558011-38618-qqtwt,321.0,322.0
ph-application-1508364558011-38655-vvk64,327.0,329.0
ph-application-1508364558011-3899-pzxbj,210.0,222.0
ph-application-1508364558011-39397-fmdsm,329.0,340.0
ph-application-1508364558011-3972-g6prm,206.0,217.0
ph-application-1508364558011-39756-ldz65,339.0,350.0
ph-application-1508364558011-39822-ktqxs,341.0,352.0
ph-application-1508364558011-39841-gllx6,333.0,344.0
ph-application-1508364558011-39955-6khbv,332.0,344.0
ph-application-1508364558011-4002-z6285,209.0,221.0
ph-application-1508364558011-40140-vpr2m,348.0,359.0
ph-application-1508364558011-40178-wg76h,354.0,365.0
ph-application-1508364558011-40230-gt45l,348.0,359.0
ph-application-1508364558011-40246-kszxv,354.0,365.0
ph-application-1508364558011-40341-g7n5r,363.0,375.0
ph-application-1508364558011-40564-9dhxk,362.0,374.0
ph-application-1508364558011-40629-sqlz9,380.0,381.0
ph-application-1508364558011-4073-786pl,208.0,219.0
ph-application-1508364558011-40775-gjd2b,358.0,369.0
ph-application-1508364558011-41113-gmvn6,352.0,363.0
ph-application-1508364558011-41159-qp44z,371.0,372.0
ph-application-1508364558011-41184-hgpgz,450.0,452.0
ph-application-1508364558011-41221-p7dfr,371.0,372.0
ph-application-1508364558011-41233-gvbd7,450.0,452.0
ph-application-1508364558011-41276-bksl7,361.0,362.0
ph-application-1508364558011-41353-c62ws,370.0,372.0
ph-application-1508364558011-41369-dvkvr,370.0,372.0
ph-application-1508364558011-41381-vdj9h,361.0,362.0
ph-application-1508364558011-41412-r7mvk,449.0,461.0
ph-application-1508364558011-41525-6zvx7,445.0,457.0
ph-application-1508364558011-41586-g49ln,443.0,455.0
ph-application-1508364558011-41733-mwpgs,444.0,455.0
ph-application-1508364558011-41782-x4qgd,451.0,463.0
ph-application-1508364558011-41861-m44hw,450.0,462.0
ph-application-1508364558011-41863-4kwbt,441.0,452.0
ph-application-1508364558011-41864-v9ql2,450.0,462.0
ph-application-1508364558011-42234-vgrl7,438.0,449.0
ph-application-1508364558011-42247-h74zx,437.0,449.0
ph-application-1508364558011-42470-9j8kd,634.0,635.0
ph-application-1508364558011-42475-bdgrh,435.0,446.0
ph-application-1508364558011-42497-mgpcv,434.0,445.0
ph-application-1508364558011-42754-jk5kn,440.0,452.0
ph-application-1508364558011-42766-5z7k5,440.0,451.0
ph-application-1508364558011-42930-68vpw,437.0,449.0
ph-application-1508364558011-4296-57zvb,208.0,220.0
ph-application-1508364558011-43199-dpx8k,428.0,439.0
ph-application-1508364558011-43218-wnz9m,427.0,438.0
ph-application-1508364558011-43426-zf5qv,425.0,436.0
ph-application-1508364558011-43827-cs7k4,431.0,442.0
ph-application-1508364558011-43856-9fjmq,421.0,432.0
ph-application-1508364558011-43878-gdbmv,430.0,441.0
ph-application-1508364558011-43911-t98rq,431.0,442.0
ph-application-1508364558011-43925-mp4f4,430.0,441.0
ph-application-1508364558011-43988-6cjf2,431.0,443.0
ph-application-1508364558011-44011-6cch8,430.0,442.0
ph-application-1508364558011-44045-kv4pk,433.0,444.0
ph-application-1508364558011-44046-6qhz8,433.0,444.0
ph-application-1508364558011-44169-j66fc,440.0,451.0
ph-application-1508364558011-44642-bwlw4,439.0,450.0
ph-application-1508364558011-44933-4pnhv,439.0,450.0
ph-application-1508364558011-4497-h8qrb,212.0,224.0
ph-application-1508364558011-44981-cjzls,440.0,451.0
ph-application-1508364558011-45036-fn9kx,439.0,450.0
ph-application-1508364558011-45341-n52kt,439.0,450.0
ph-application-1508364558011-45502-nc94p,441.0,452.0
ph-application-1508364558011-45540-jkfck,441.0,452.0
ph-application-1508364558011-45579-klbkn,449.0,461.0
ph-application-1508364558011-45623-q69vv,449.0,461.0
ph-application-1508364558011-46054-r8gwl,436.0,447.0
ph-application-1508364558011-4613-22pts,215.0,227.0
ph-application-1508364558011-46556-m75nb,427.0,439.0
ph-application-1508364558011-46597-4dgr7,576.0,587.0
ph-application-1508364558011-46849-4bh9m,422.0,434.0
ph-application-1508364558011-46893-wqv8s,583.0,594.0
ph-application-1508364558011-46995-4hkj9,418.0,429.0
ph-application-1508364558011-47038-6hpz8,420.0,431.0
ph-application-1508364558011-47125-hcnnm,418.0,429.0
ph-application-1508364558011-47134-t2t72,426.0,437.0
ph-application-1508364558011-47391-2gz2v,421.0,422.0
ph-application-1508364558011-47429-wdjkw,584.0,596.0
ph-application-1508364558011-4756-rqdww,215.0,227.0
ph-application-1508364558011-4781-5fs2v,206.0,217.0
ph-application-1508364558011-47822-9k7sh,414.0,416.0
ph-application-1508364558011-47847-cglnn,396.0,407.0
ph-application-1508364558011-4786-qgpg8,215.0,227.0
ph-application-1508364558011-48028-r544k,549.0,560.0
ph-application-1508364558011-48123-5fdl7,552.0,553.0
ph-application-1508364558011-48253-rd976,353.0,364.0
ph-application-1508364558011-48372-fxrjp,346.0,358.0
ph-application-1508364558011-48545-7fnrq,342.0,354.0
ph-application-1508364558011-4862-ptsqs,210.0,221.0
ph-application-1508364558011-48861-wdxcn,530.0,531.0
ph-application-1508364558011-48980-xv5bx,532.0,533.0
ph-application-1508364558011-4900-lssph,215.0,227.0
ph-application-1508364558011-49048-c4rwb,336.0,337.0
ph-application-1508364558011-49099-7nmrh,352.0,364.0
ph-application-1508364558011-49198-8txp4,332.0,344.0
ph-application-1508364558011-49369-gmm85,526.0,537.0
ph-application-1508364558011-49425-qw9xc,325.0,337.0
ph-application-1508364558011-49452-bzr2x,329.0,340.0
ph-application-1508364558011-4957-s85jg,363.0,364.0
ph-application-1508364558011-49606-vk2bl,327.0,338.0
ph-application-1508364558011-49963-v2k5c,326.0,338.0
ph-application-1508364558011-50121-kzxhb,322.0,333.0
ph-application-1508364558011-5058-9dg5l,220.0,232.0
ph-application-1508364558011-50636-fj6qw,315.0,327.0
ph-application-1508364558011-50769-llwpp,329.0,340.0
ph-application-1508364558011-50785-twnvg,326.0,338.0
ph-application-1508364558011-50870-2nb2g,326.0,338.0
ph-application-1508364558011-50924-t42ff,326.0,328.0
ph-application-1508364558011-50978-mbrq4,319.0,330.0
ph-application-1508364558011-51066-cw6z7,326.0,338.0
ph-application-1508364558011-51090-g8scf,326.0,338.0
ph-application-1508364558011-51138-shqbf,326.0,338.0
ph-application-1508364558011-51240-xjdxd,331.0,332.0
ph-application-1508364558011-5137-wn8lz,220.0,231.0
ph-application-1508364558011-51481-6mhsw,333.0,344.0
ph-application-1508364558011-51567-6n9hj,330.0,341.0
ph-application-1508364558011-5157-9ckdf,220.0,232.0
ph-application-1508364558011-51622-6gvcc,340.0,353.0
ph-application-1508364558011-51781-w69qz,336.0,349.0
ph-application-1508364558011-51909-l6wnp,334.0,336.0
ph-application-1508364558011-51935-hwcz8,333.0,346.0
ph-application-1508364558011-51971-lgmfz,492.0,503.0
ph-application-1508364558011-52024-x2v59,331.0,343.0
ph-application-1508364558011-52292-bml74,328.0,340.0
ph-application-1508364558011-52329-j4v46,332.0,343.0
ph-application-1508364558011-52401-xdhm8,330.0,341.0
ph-application-1508364558011-5266-g6gpb,224.0,235.0
ph-application-1508364558011-52758-5jb5s,315.0,326.0
ph-application-1508364558011-52991-dln8r,315.0,326.0
ph-application-1508364558011-53099-kh2hm,310.0,322.0
ph-application-1508364558011-5333-smstp,214.0,216.0
ph-application-1508364558011-5383-2r8gl,229.0,241.0
ph-application-1508364558011-5530-ds5lg,227.0,239.0
ph-application-1508364558011-5717-mzp4h,227.0,239.0
ph-application-1508364558011-5846-h6mzw,227.0,239.0
ph-application-1508364558011-5978-pp5rz,779.0,781.0
ph-application-1508364558011-6105-9kpzx,224.0,236.0
ph-application-1508364558011-6292-qsrhm,222.0,224.0
ph-application-1508364558011-6325-f7lw8,774.0,776.0
ph-application-1508364558011-6361-qc5s4,219.0,231.0
ph-application-1508364558011-6478-2j7j4,220.0,232.0
ph-application-1508364558011-6862-wgkk7,221.0,232.0
ph-application-1508364558011-6917-8fkdr,226.0,227.0
ph-application-1508364558011-7039-kq9kw,221.0,232.0
ph-application-1508364558011-7084-968wh,220.0,231.0
ph-application-1508364558011-7099-z982t,219.0,230.0
ph-application-1508364558011-7272-87d79,225.0,237.0
ph-application-1508364558011-7463-r8wnn,225.0,236.0
ph-application-1508364558011-7516-c6jsx,222.0,224.0
ph-application-1508364558011-7567-k7thp,222.0,233.0
ph-application-1508364558011-7604-72xfl,226.0,237.0
ph-application-1508364558011-7749-b7c9s,230.0,241.0
ph-application-1508364558011-7786-kgkq5,226.0,237.0
ph-application-1508364558011-7973-jt56k,228.0,239.0
ph-application-1508364558011-8134-z2lch,238.0,249.0
ph-application-1508364558011-8271-8g78f,228.0,239.0
ph-application-1508364558011-8469-wcbxm,235.0,246.0
ph-application-1508364558011-8517-csb26,235.0,246.0
ph-application-1508364558011-8651-w2c6c,239.0,250.0
ph-application-1508364558011-8774-jtr88,235.0,246.0
ph-application-1508364558011-8786-x7g2c,242.0,253.0
ph-application-1508364558011-8884-46mvh,240.0,252.0
ph-application-1508364558011-9018-xjlxr,239.0,251.0
ph-application-1508364558011-9304-s68sh,241.0,253.0
ph-application-1508364558011-9349-5dmdz,245.0,257.0
ph-application-1508364558011-9453-97d7v,241.0,253.0
ph-application-1508364558011-9531-qtmdm,245.0,257.0
ph-application-1508364558011-9584-pj8fm,241.0,253.0
ph-application-1508364558011-9688-5vlxb,267.0,278.0
ph-application-1508364558011-9748-njfl8,256.0,267.0
ph-application-1508364558011-9898-r2llc,260.0,272.0
ph-application-1508364558011-9899-crcrx,256.0,267.0
ph-application-1508364558011-9994-ngthw,267.0,278.0
ph-application-1511528684064-0088-gknrj,298.0,310.0
ph-application-1511528684064-0283-nqhz2,280.0,292.0
ph-application-1511528684064-0401-psb57,266.0,278.0
ph-application-1511528684064-0404-7hh9f,270.0,281.0
ph-application-1511528684064-0478-6ng4q,262.0,273.0
ph-application-1511528684064-0691-kwtlh,251.0,263.0
ph-application-1511528684064-0729-xvvdf,250.0,252.0
ph-application-1511528684064-0744-gvws9,250.0,261.0
ph-application-1511528684064-1140-bskck,230.0,241.0
ph-application-1511528684064-1271-vctbz,225.0,237.0
ph-application-1511528684064-1426-zxkxx,220.0,231.0
ph-application-1511528684064-1469-84cv5,353.0,365.0
ph-application-1511528684064-1497-dpzcv,216.0,228.0
ph-application-1511528684064-1579-x9mxz,212.0,224.0
ph-application-1511528684064-1725-l5j4x,213.0,224.0
ph-application-1511528684064-1806-29h82,224.0,237.0
ph-application-1511528684064-2221-bj264,222.0,235.0
ph-application-1511528684064-2320-4gg5z,222.0,234.0
ph-application-1511528684064-2336-n7r8z,221.0,234.0
ph-application-1511528684064-2554-nfdzt,219.0,231.0
ph-application-1511528684064-2575-8cwvc,219.0,232.0
ph-application-1511528684064-2699-qblrw,219.0,232.0
ph-application-1511528684064-2717-cfd8n,222.0,233.0
ph-application-1511528684064-2748-fx7j8,352.0,363.0
ph-application-1511916184019-0073-bdpjc,545.0,556.0
ph-application-1511916184019-0077-857cf,530.0,542.0
ph-application-1511916184019-0080-n8qlw,348.0,359.0
ph-application-1511916184019-0109-2d9qm,558.0,569.0
ph-application-1511916184019-0299-xpbtr,566.0,577.0
ph-application-1511916184019-0749-kgv7m,318.0,330.0
ph-application-1511916184019-0820-smpcs,315.0,327.0
ph-application-1511916184019-0937-hhk5x,326.0,339.0
ph-application-1511916184019-1409-vj2jw,290.0,302.0
ph-application-1511916184019-1687-r7ck4,299.0,312.0
ph-application-1511916184019-1694-9tvp8,299.0,312.0
ph-application-1511916184019-2124-4g74s,279.0,292.0
ph-application-1511916184019-2242-qpmgb,277.0,290.0
ph-application-1511916184019-2246-hszkp,293.0,305.0
ph-application-1511916184019-2289-vh7k2,288.0,301.0
ph-application-1511916184019-2311-zk9vd,286.0,299.0
ph-application-1511916184019-2485-tpps4,278.0,291.0
ph-application-1511916184019-3041-rcgck,232.0,245.0
ph-application-1511916184019-3398-pmc7w,238.0,250.0
ph-application-1511916184019-3514-jrn2j,252.0,263.0
ph-application-1511916184019-3522-9k72q,220.0,232.0
ph-application-1511916184019-3818-qsgpm,208.0,220.0
ph-application-1512440382012-0011-5smbp,224.0,235.0
ph-application-1512440382012-0343-dmx2d,199.0,201.0
ph-application-1512440382012-0425-kjlkr,203.0,214.0
ph-application-1512440382012-0681-jtq6l,209.0,220.0
ph-application-1512440382012-0684-8rcd8,202.0,214.0
ph-application-1512440382012-1118-xjfc9,204.0,215.0
ph-application-1512440382012-1192-bpxw2,202.0,214.0
ph-application-1512440382012-1260-6xp9n,200.0,211.0
ph-application-1512440382012-1310-f8fgk,203.0,214.0
ph-application-1512440382012-1342-jqm9c,210.0,223.0
ph-application-1512440382012-1352-mn8qh,210.0,223.0
ph-application-1512440382012-1438-b4dtq,205.0,218.0
ph-application-1512440382012-1632-7rm6f,212.0,214.0
ph-application-1512440382012-1750-qr4z8,193.0,206.0
ph-application-1512440382012-1798-smht5,194.0,206.0
ph-application-1512440382012-1839-gxhnq,196.0,207.0
ph-application-1512440382012-1842-jgnw9,192.0,204.0
ph-application-1512440382012-1984-fr798,205.0,217.0
ph-application-1512440382012-2065-gpwm4,203.0,214.0
ph-application-1512440382012-2197-dg8m2,344.0,356.0
ph-application-1512440382012-2274-llx27,199.0,210.0
ph-application-1512440382012-2407-8g97s,200.0,212.0
ph-application-1512440382012-2416-jh2pd,199.0,211.0
ph-application-1512440382012-2419-ldf6w,353.0,365.0
ph-application-1512440382012-2484-t8htm,197.0,209.0
ph-application-1512440382012-2616-7xqdt,192.0,204.0
ph-application-1512440382012-2787-kbx78,198.0,210.0
ph-application-1512440382012-2861-ncsml,203.0,215.0
ph-application-1512440382012-2881-r8wph,187.0,199.0
ph-application-1512440382012-2888-mz5h2,198.0,209.0
ph-application-1512440382012-2926-fww68,198.0,210.0
ph-application-1512440382012-2985-szh68,202.0,204.0
ph-application-1512440382012-3018-d4zc7,202.0,214.0
ph-application-1512440382012-3235-6ngbc,202.0,213.0
ph-application-1512440382012-3383-vgj5r,264.0,266.0
ph-application-1512440382012-3445-5x6bn,261.0,263.0
ph-application-1512440382012-3491-9hqwp,207.0,219.0
ph-application-1512440382012-3531-89jwx,201.0,203.0
ph-application-1512440382012-3692-g7h27,353.0,364.0
ph-application-1512440382012-3921-8sxmt,205.0,216.0
ph-application-1512440382012-4333-nvqxk,207.0,218.0
ph-application-1512440382012-4396-c4dfw,207.0,218.0
ph-application-1512440382012-4464-4ggqq,207.0,219.0
ph-application-1512440382012-4815-hw56w,210.0,221.0
ph-application-1512440382012-4921-v265w,209.0,221.0
ph-application-1512440382012-4999-r5xp8,204.0,216.0
ph-application-1512440382012-5264-95jbs,206.0,218.0
ph-application-1512440382012-5460-2hcd8,201.0,213.0
ph-application-1512440382012-5691-vbwzs,190.0,202.0
ph-application-1512440382012-5733-twvwq,324.0,335.0
ph-application-1512440382012-5821-fq29f,329.0,340.0
ph-application-1512440382012-6472-gdkq5,304.0,306.0
ph-application-1512440382012-6655-8stcr,125.0,137.0
ph-application-1512440382012-6734-6xqjr,124.0,135.0
ph-application-1513025660013-0001-5bkjf,295.0,306.0
ph-application-1513025660013-0431-r2dn4,115.0,127.0
ph-application-1513025660013-0722-bfxw6,104.0,115.0
ph-application-1513025660013-0739-4f22n,104.0,115.0
ph-application-1513025660013-0785-n8g2h,108.0,120.0
ph-application-1513025660013-0831-zjssc,107.0,119.0
ph-application-1513025660013-0833-dknsj,112.0,124.0
ph-application-1513025660013-0924-cf6sz,109.0,120.0
ph-application-1513025660013-1012-sstrf,104.0,115.0
ph-application-1513025660013-2514-f6hv7,45.0,57.0
ph-application-1513025660013-2534-7qhbj,46.0,47.0
ph-application-1513390397011-0007-kjsm2,22.0,34.0
ph-application-1513627406021-0065-4nfqw,105.0,106.0
ph-application-1513627406021-0155-sjm2w,105.0,106.0
ph-application-1513627406021-0199-8dhv4,108.0,121.0
ph-application-1513627406021-0217-fscvt,138.0,140.0
ph-application-1513627406021-0336-dj2wf,107.0,120.0
ph-application-1513627406021-0497-pf762,102.0,105.0
ph-application-1513627406021-0584-lrbfc,98.0,101.0
ph-application-1513627406021-0765-tnk4p,88.0,101.0
ph-application-1513627406021-1120-jzj8t,74.0,76.0
ph-application-1513627406021-1177-68hz2,72.0,84.0
ph-application-1513627406021-1362-28bmz,61.0,63.0
ph-application-1513627406021-1554-qnr2v,59.0,71.0
ph-application-1513627406021-1779-6qlgs,81.0,82.0
ph-application-1513627406021-1867-w5gzh,51.0,63.0
ph-application-1513627406021-1894-pv6g9,50.0,52.0
ph-application-1513627406021-1968-k8z9v,47.0,49.0
ph-application-1513627406021-2126-jkm5r,44.0,55.0
ph-application-1513627406021-2281-lm4xm,40.0,51.0
ph-application-1513627406021-2434-5j47t,41.0,53.0
ph-application-1513627406021-2641-4t4db,34.0,46.0
