namespace,pod,phase,start,finish
ns-16905121280937848,instance-2320-0,Running,2024-01-01 20:00:00+09:00,2024-01-02 20:00:00+09:00
ns-16905121280937848,instance-2339-0,Running,2024-01-04 09:15:00+09:00,2024-01-04 09:30:00+09:00
ns-16905121280937848,instance-2340-0,Running,2024-01-04 09:30:00+09:00,2024-01-04 11:15:00+09:00
ns-16905121280937848,instance-2342-0,Running,2024-01-04 11:15:00+09:00,2024-01-06 11:15:00+09:00
ns-16905121280937848,instance-2342-0,Running,2024-01-08 10:00:00+09:00,2024-01-08 16:45:00+09:00
ns-16905121280937848,instance-2375-0,Running,2024-01-08 10:45:00+09:00,2024-01-09 10:45:00+09:00
ns-16905121280937848,instance-2382-0,Running,2024-01-08 16:45:00+09:00,2024-01-10 17:00:00+09:00
ns-16905121280937848,instance-2473-0,Running,2024-01-21 00:15:00+09:00,2024-01-22 00:15:00+09:00
ns-16905121280937848,instance-2474-0,Running,2024-01-21 23:15:00+09:00,2024-01-21 23:45:00+09:00
ns-16905121280937848,instance-2539-0,Running,2024-01-28 00:30:00+09:00,2024-01-28 00:45:00+09:00
ns-16905121280937848,instance-2598-0,Running,2024-02-01 10:45:00+09:00,2024-02-02 11:30:00+09:00
ns-16909377696061704,instance-1833-0,Pending,2023-11-14 16:45:00+09:00,2023-11-14 17:30:00+09:00
ns-16909377696061704,instance-1833-0,Running,2023-11-14 17:30:00+09:00,2023-11-15 17:00:00+09:00
ns-16909377696061704,instance-1833-0,Pending,2023-11-18 19:00:00+09:00,2023-11-18 19:15:00+09:00
ns-16909377696061704,instance-1919-0,Pending,2023-11-19 12:45:00+09:00,2023-11-19 13:00:00+09:00
ns-16909377696061704,instance-1919-0,Running,2023-11-19 13:00:00+09:00,2023-11-20 11:45:00+09:00
ns-16909377696061704,instance-1919-0,Pending,2023-12-21 15:30:00+09:00,2023-12-21 15:45:00+09:00
ns-16909377696061704,instance-2500-0,Running,2024-01-24 10:45:00+09:00,2024-01-24 17:45:00+09:00
ns-16909377696061704,instance-2534-0,Pending,2024-01-26 12:45:00+09:00,2024-01-26 13:00:00+09:00
ns-16909377696061704,instance-2534-0,Running,2024-01-26 13:00:00+09:00,2024-01-27 13:00:00+09:00
ns-16909377696061704,instance-2534-0,Pending,2024-01-29 16:00:00+09:00,2024-01-29 16:30:00+09:00
ns-16909377696061704,instance-2534-0,Running,2024-01-29 16:30:00+09:00,2024-01-30 16:00:00+09:00
ns-16909377696061704,instance-2534-0,Pending,2024-02-03 02:15:00+09:00,2024-02-04 02:30:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-24kd7-1782892583,Running,2024-01-12 16:15:00+09:00,2024-01-18 07:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-2bswz-48392133,Running,2023-11-30 17:30:00+09:00,2023-12-05 09:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-2mcpk-864911656,Running,2023-12-21 15:30:00+09:00,2024-01-15 14:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-5ck4j-4107798308,Running,2023-11-23 10:00:00+09:00,2023-11-25 14:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-5fx6d-1307008704,Running,2023-11-25 14:30:00+09:00,2023-11-30 17:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-6b4ls-2358301062,Running,2023-11-25 18:45:00+09:00,2023-12-05 09:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-6strm-1173423969,Running,2023-11-23 10:00:00+09:00,2023-11-25 14:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-7bv8q-4225584551,Pending,2024-01-11 19:00:00+09:00,2024-01-11 19:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-7bv8q-4225584551,Running,2024-01-11 19:30:00+09:00,2024-01-11 19:45:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-7bv8q-4225584551,Failed,2024-01-11 19:45:00+09:00,2024-01-11 20:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-7bv8q-4225584551,Running,2024-01-11 20:00:00+09:00,2024-01-12 16:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-8gksr-970835064,Running,2023-11-25 14:15:00+09:00,2023-11-25 18:45:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-8th7f-3514670650,Running,2023-11-23 07:15:00+09:00,2023-11-23 10:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-8tsk4-3771247723,Running,2023-11-23 07:15:00+09:00,2023-11-23 10:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-9c4zx-2993344091,Running,2023-12-17 12:15:00+09:00,2023-12-21 15:30:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-cj9xk-2861052814,Running,2024-01-19 08:15:00+09:00,2024-01-20 11:45:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-fq6zp-2933817632,Pending,2024-01-25 17:00:00+09:00,2024-01-25 17:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-fq6zp-2933817632,Running,2024-01-25 17:15:00+09:00,2024-01-29 14:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-gdcq2-3478745864,Running,2024-01-15 14:00:00+09:00,2024-01-15 14:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-gdcq2-3478745864,Pending,2024-01-15 14:15:00+09:00,2024-01-15 15:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-ghmr8-3711222617,Running,2024-01-20 11:45:00+09:00,2024-02-08 00:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-grqpv-3527119447,Running,2023-11-19 15:30:00+09:00,2023-11-22 18:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-jwbnr-1436718268,Running,2023-12-05 09:15:00+09:00,2023-12-17 12:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-l22zd-2489533715,Running,2024-01-24 18:00:00+09:00,2024-02-08 00:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-lf7vc-27533901,Running,2023-11-19 15:15:00+09:00,2023-11-19 15:30:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-mbfp8-2125459996,Pending,2023-11-22 18:00:00+09:00,2023-11-22 18:30:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-mbfp8-2125459996,Running,2023-11-22 18:30:00+09:00,2023-11-23 07:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-mjrbl-2859860626,Running,2023-11-22 18:00:00+09:00,2023-11-23 07:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-qlz75-3115213630,Running,2024-01-04 03:45:00+09:00,2024-01-15 10:00:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-rk9mx-3490003392,Running,2024-01-24 17:15:00+09:00,2024-01-24 17:45:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-s679j-1975250906,Running,2023-12-05 09:15:00+09:00,2024-01-04 03:45:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-xck5z-165411734,Failed,2024-01-25 11:30:00+09:00,2024-01-26 11:30:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-xt5hn-769695094,Running,2024-01-15 10:00:00+09:00,2024-01-18 07:15:00+09:00
ns-16909377696061704,violet-run-pipeline-gpu-z4pw9-3679841355,Running,2024-01-18 07:15:00+09:00,2024-01-19 08:15:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-08 21:15:00+09:00,2023-11-11 10:00:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-11 16:30:00+09:00,2023-11-12 16:45:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-13 09:00:00+09:00,2023-11-16 09:15:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-16 10:15:00+09:00,2023-11-17 10:15:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-20 10:15:00+09:00,2023-11-21 10:45:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-23 09:15:00+09:00,2023-11-24 09:15:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-27 09:30:00+09:00,2023-11-28 09:30:00+09:00
ns-16909388986811123,instance-1430-0,Pending,2023-11-28 14:30:00+09:00,2023-11-28 14:45:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-28 14:45:00+09:00,2023-11-29 14:30:00+09:00
ns-16909388986811123,instance-1430-0,Pending,2023-11-29 16:30:00+09:00,2023-11-30 08:45:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-11-30 08:45:00+09:00,2023-11-30 16:30:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-12-04 10:15:00+09:00,2023-12-05 10:15:00+09:00
ns-16909388986811123,instance-1430-0,Running,2023-12-18 15:45:00+09:00,2023-12-19 15:45:00+09:00
ns-16909388986811123,instance-1430-0,Pending,2024-01-15 10:30:00+09:00,2024-01-15 18:45:00+09:00
ns-16909388986811123,instance-1430-0,Running,2024-01-15 18:45:00+09:00,2024-01-16 10:30:00+09:00
ns-16909388986811123,instance-1430-0,Running,2024-01-24 13:45:00+09:00,2024-01-25 13:45:00+09:00
ns-16909388986811123,instance-1505-0,Pending,2023-12-04 16:15:00+09:00,2023-12-04 16:30:00+09:00
ns-16909388986811123,instance-1505-0,Running,2023-12-04 16:30:00+09:00,2023-12-04 16:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 13:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-09 16:15:00+09:00,2023-11-10 16:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-13 08:45:00+09:00,2023-11-14 09:00:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2023-11-14 09:00:00+09:00,2023-11-14 09:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-14 09:15:00+09:00,2023-11-15 09:00:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-15 09:15:00+09:00,2023-11-17 09:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-17 10:45:00+09:00,2023-11-18 10:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-20 08:45:00+09:00,2023-11-21 09:00:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-21 10:00:00+09:00,2023-11-22 10:00:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2023-11-23 10:30:00+09:00,2023-11-23 10:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-23 10:45:00+09:00,2023-11-24 10:45:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2023-11-27 08:15:00+09:00,2023-11-27 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-27 08:30:00+09:00,2023-11-28 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2023-11-28 09:15:00+09:00,2023-11-28 09:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-28 09:30:00+09:00,2023-11-29 09:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-11-29 09:45:00+09:00,2023-11-30 09:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-12-01 08:30:00+09:00,2023-12-02 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-12-05 08:30:00+09:00,2023-12-06 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2023-12-06 13:45:00+09:00,2023-12-06 14:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-12-06 14:30:00+09:00,2023-12-07 14:00:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-12-07 17:30:00+09:00,2023-12-08 17:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2023-12-14 10:30:00+09:00,2023-12-15 10:30:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2024-01-15 09:30:00+09:00,2024-01-15 14:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-15 14:30:00+09:00,2024-01-16 09:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-17 14:00:00+09:00,2024-01-18 14:00:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2024-01-18 15:30:00+09:00,2024-01-18 16:00:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-18 16:00:00+09:00,2024-01-19 15:30:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2024-01-22 08:15:00+09:00,2024-01-22 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-22 08:30:00+09:00,2024-01-23 08:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-23 08:30:00+09:00,2024-01-24 08:30:00+09:00
ns-16909388986811123,instance-1544-0,Pending,2024-01-24 14:00:00+09:00,2024-01-24 14:15:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-01-24 14:15:00+09:00,2024-01-25 14:00:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-02-05 08:45:00+09:00,2024-02-06 08:45:00+09:00
ns-16909388986811123,instance-1544-0,Running,2024-02-06 12:45:00+09:00,2024-02-07 12:45:00+09:00
ns-16909388986811123,instance-2128-0,Running,2023-12-01 13:30:00+09:00,2023-12-01 14:30:00+09:00
ns-16909388986811123,instance-2139-0,Running,2023-12-01 16:30:00+09:00,2023-12-02 16:30:00+09:00
ns-16909388986811123,instance-2140-0,Running,2023-12-01 17:15:00+09:00,2023-12-02 17:15:00+09:00
ns-16909388986811123,instance-2231-0,Running,2023-12-11 10:15:00+09:00,2023-12-12 10:15:00+09:00
ns-16909388986811123,instance-2239-0,Pending,2023-12-12 14:45:00+09:00,2023-12-12 15:00:00+09:00
ns-16909388986811123,instance-2239-0,Running,2023-12-12 15:00:00+09:00,2023-12-12 16:15:00+09:00
ns-16909388986811123,instance-2240-0,Running,2023-12-12 17:00:00+09:00,2023-12-13 17:00:00+09:00
ns-16909388986811123,instance-2264-0,Running,2023-12-19 08:15:00+09:00,2023-12-20 08:15:00+09:00
ns-16909388986811123,instance-2264-0,Running,2023-12-20 10:15:00+09:00,2023-12-21 10:15:00+09:00
ns-16909388986811123,instance-2269-0,Running,2023-12-19 17:00:00+09:00,2023-12-20 16:30:00+09:00
ns-16909388986811123,instance-2275-0,Running,2023-12-20 13:30:00+09:00,2023-12-21 13:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-20 16:30:00+09:00,2023-12-21 16:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-22 15:45:00+09:00,2023-12-23 02:00:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-23 02:15:00+09:00,2023-12-24 02:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-26 13:15:00+09:00,2023-12-28 09:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-28 10:00:00+09:00,2023-12-28 10:30:00+09:00
ns-16909388986811123,instance-2277-0,Pending,2023-12-29 01:45:00+09:00,2023-12-29 02:00:00+09:00
ns-16909388986811123,instance-2277-0,Running,2023-12-29 02:00:00+09:00,2023-12-30 01:45:00+09:00
ns-16909388986811123,instance-2277-0,Pending,2024-01-02 15:30:00+09:00,2024-01-02 15:45:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-02 15:45:00+09:00,2024-01-03 13:45:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-03 17:30:00+09:00,2024-01-03 17:45:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-04 09:00:00+09:00,2024-01-05 09:00:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-08 08:15:00+09:00,2024-01-08 17:30:00+09:00
ns-16909388986811123,instance-2277-0,Pending,2024-01-09 07:45:00+09:00,2024-01-09 08:00:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-09 08:00:00+09:00,2024-01-09 22:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-10 09:15:00+09:00,2024-01-10 16:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-30 09:30:00+09:00,2024-01-30 17:00:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-30 17:15:00+09:00,2024-01-30 17:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-30 20:30:00+09:00,2024-01-31 10:30:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-01-31 10:45:00+09:00,2024-02-02 08:30:00+09:00
ns-16909388986811123,instance-2277-0,Pending,2024-02-02 08:45:00+09:00,2024-02-02 09:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-02-02 09:15:00+09:00,2024-02-02 23:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-02-03 16:45:00+09:00,2024-02-03 17:00:00+09:00
ns-16909388986811123,instance-2277-0,Pending,2024-02-05 10:15:00+09:00,2024-02-05 11:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-02-05 11:15:00+09:00,2024-02-06 10:15:00+09:00
ns-16909388986811123,instance-2277-0,Running,2024-02-07 09:00:00+09:00,2024-02-07 16:00:00+09:00
ns-16909388986811123,instance-2278-0,Running,2023-12-20 17:15:00+09:00,2023-12-20 17:30:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-01 10:00:00+09:00,2023-12-04 01:30:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-04 06:15:00+09:00,2023-12-05 06:15:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-05 12:45:00+09:00,2023-12-06 10:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-10 17:15:00+09:00,2023-12-11 17:15:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-14 12:45:00+09:00,2023-12-15 12:30:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-15 12:45:00+09:00,2023-12-16 12:45:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-17 08:00:00+09:00,2023-12-18 08:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-18 09:00:00+09:00,2023-12-19 09:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-19 14:45:00+09:00,2023-12-20 14:45:00+09:00
ns-16909522304989927,instance-1042-0,Pending,2023-12-21 05:45:00+09:00,2023-12-21 09:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-21 09:00:00+09:00,2023-12-22 06:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-22 14:15:00+09:00,2023-12-23 14:15:00+09:00
ns-16909522304989927,instance-1042-0,Running,2023-12-27 16:00:00+09:00,2023-12-27 16:15:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-03 10:30:00+09:00,2024-01-04 10:30:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-04 14:00:00+09:00,2024-01-05 14:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-08 09:00:00+09:00,2024-01-09 09:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-09 09:15:00+09:00,2024-01-10 09:15:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-11 13:00:00+09:00,2024-01-12 13:00:00+09:00
ns-16909522304989927,instance-1042-0,Running,2024-01-17 09:45:00+09:00,2024-01-18 09:45:00+09:00
ns-16909522304989927,instance-377-0,Running,2023-12-15 12:30:00+09:00,2023-12-15 12:45:00+09:00
ns-16909522304989927,instance-409-0,Pending,2023-11-28 16:15:00+09:00,2023-11-28 17:30:00+09:00
ns-16909522304989927,instance-409-0,Running,2023-11-28 17:30:00+09:00,2023-11-29 16:15:00+09:00
ns-16909522304989927,instance-409-0,Running,2023-12-03 03:15:00+09:00,2023-12-04 03:15:00+09:00
ns-16909522304989927,instance-753-0,Pending,2023-11-28 16:00:00+09:00,2023-11-28 16:30:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-11-28 16:30:00+09:00,2023-11-28 20:15:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-01 10:00:00+09:00,2023-12-01 10:15:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-04 06:45:00+09:00,2023-12-05 06:45:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-05 15:30:00+09:00,2023-12-06 10:00:00+09:00
ns-16909522304989927,instance-753-0,Pending,2023-12-06 10:15:00+09:00,2023-12-06 10:30:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-06 10:30:00+09:00,2023-12-07 10:15:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-08 13:15:00+09:00,2023-12-09 13:15:00+09:00
ns-16909522304989927,instance-753-0,Running,2023-12-10 13:45:00+09:00,2023-12-11 13:45:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 10:45:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-09 15:30:00+09:00,2023-11-11 15:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-13 10:00:00+09:00,2023-11-14 10:00:00+09:00
ns-16910219432627866,instance-1578-0,Pending,2023-11-14 10:00:00+09:00,2023-11-14 10:15:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-14 10:15:00+09:00,2023-11-15 10:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-15 10:15:00+09:00,2023-11-15 16:15:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-15 16:30:00+09:00,2023-11-18 16:00:00+09:00
ns-16910219432627866,instance-1578-0,Pending,2023-11-20 10:15:00+09:00,2023-11-20 10:30:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-20 10:30:00+09:00,2023-11-21 10:30:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-21 13:45:00+09:00,2023-11-22 14:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-22 15:45:00+09:00,2023-11-23 14:45:00+09:00
ns-16910219432627866,instance-1578-0,Pending,2023-11-23 14:45:00+09:00,2023-11-23 15:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-23 15:00:00+09:00,2023-11-24 15:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-24 15:45:00+09:00,2023-11-25 15:45:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-11-27 14:45:00+09:00,2023-11-28 14:45:00+09:00
ns-16910219432627866,instance-1578-0,Pending,2023-11-28 15:30:00+09:00,2023-11-30 14:00:00+09:00
ns-16910219432627866,instance-1578-0,Pending,2023-11-30 17:00:00+09:00,2023-12-01 14:00:00+09:00
ns-16910219432627866,instance-1578-0,Running,2023-12-01 14:00:00+09:00,2023-12-01 17:00:00+09:00
ns-16910219432627866,instance-1864-0,Running,2023-11-15 16:15:00+09:00,2023-11-15 16:30:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-01-18 13:30:00+09:00,2024-01-18 15:45:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-01-19 12:00:00+09:00,2024-01-19 15:15:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-01-29 10:45:00+09:00,2024-01-29 20:15:00+09:00
ns-1693886715473508,instance-1439-0,Pending,2024-01-30 09:00:00+09:00,2024-01-30 09:15:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-01-30 09:15:00+09:00,2024-01-31 09:15:00+09:00
ns-1693886715473508,instance-1439-0,Pending,2024-02-01 16:30:00+09:00,2024-02-01 17:00:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-02-01 17:00:00+09:00,2024-02-02 09:15:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-02-02 10:45:00+09:00,2024-02-02 11:00:00+09:00
ns-1693886715473508,instance-1439-0,Running,2024-02-07 15:30:00+09:00,2024-02-08 00:00:00+09:00
ns-1693886715473508,instance-1501-0,Running,2023-11-14 13:30:00+09:00,2023-11-14 13:45:00+09:00
ns-1693886715473508,instance-1595-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 08:30:00+09:00
ns-1693886715473508,instance-1595-0,Running,2023-11-10 08:15:00+09:00,2023-11-10 09:30:00+09:00
